S	-20pa	-15pa	-10pa	-5pa	0pa	5pa	10pa	15pa	20pa
0.4328	-0.0657137863973064	-0.0599214121661055	-0.0455521702356902	-0.0398035853647587	-0.030253635375982	-0.0184848484848485	-0.00599555950617284	0.0020954045342312	0.00807181719416386
0.4332	-0.0657161233670034	-0.0599245281257015	-0.0455545072053872	-0.0398043643546577	-0.03025519335578	-0.0184848484848485	-0.00598932758698092	0.00209462554433221	0.00807337517396184
0.4336	-0.0657184603367003	-0.0599276440852974	-0.0455568441750842	-0.0398051433445567	-0.030256751335578	-0.0184848484848485	-0.005983095667789	0.00209384655443322	0.00807493315375982
0.434	-0.0657207973063973	-0.0599307600448934	-0.0455591811447811	-0.0398059223344557	-0.030258309315376	-0.0184848484848485	-0.00597686374859708	0.00209306756453423	0.0080764911335578
0.4344	-0.0657231342760943	-0.0599338760044893	-0.0455615181144781	-0.0398067013243547	-0.030259867295174	-0.0184848484848485	-0.00597063182940516	0.00209228857463524	0.00807804911335578
0.4348	-0.0657254712457912	-0.0599369919640853	-0.0455638550841751	-0.0398074803142537	-0.0302614252749719	-0.0184848484848485	-0.00596439991021324	0.00209150958473625	0.00807960709315376
0.4352	-0.0657278082154882	-0.0599401079236813	-0.0455661920538721	-0.0398082593041526	-0.0302629832547699	-0.0184848484848485	-0.00595816799102133	0.00209073059483726	0.00808116507295174
0.4356	-0.0657301451851852	-0.0599432238832772	-0.045568529023569	-0.0398090382940516	-0.0302645412345679	-0.0184848484848485	-0.0059519360718294	0.00208995160493827	0.00808272305274972
0.436	-0.0657324821548821	-0.0599463398428732	-0.045570865993266	-0.0398098172839506	-0.0302660992143659	-0.0184848484848485	-0.00594570415263749	0.00208917261503928	0.0080842810325477
0.4364	-0.0657348191245791	-0.0599494558024691	-0.045573202962963	-0.0398105962738496	-0.0302676571941639	-0.0184848484848485	-0.00593947223344557	0.00208839362514029	0.00808583901234568
0.4368	-0.0657371560942761	-0.0599525717620651	-0.0455755399326599	-0.0398113752637486	-0.0302692151739618	-0.0184848484848485	-0.00593324031425365	0.0020876146352413	0.00808739699214366
0.4372	-0.0657394930639731	-0.0599556877216611	-0.0455778769023569	-0.0398121542536476	-0.0302707731537598	-0.0184848484848485	-0.00592700839506173	0.00208683564534231	0.00808895497194164
0.4376	-0.06574183003367	-0.059958803681257	-0.0455802138720539	-0.0398129332435466	-0.0302723311335578	-0.0184848484848485	-0.00592077647586981	0.00208605665544332	0.00809051295173962
0.438	-0.065744167003367	-0.059961919640853	-0.0455825508417508	-0.0398137122334456	-0.0302738891133558	-0.0184848484848485	-0.00591454455667789	0.00208527766554433	0.0080920709315376
0.4384	-0.065746503973064	-0.0599650356004489	-0.0455848878114478	-0.0398144912233446	-0.0302754470931538	-0.0184848484848485	-0.00590831263748597	0.00208449867564534	0.00809362891133558
0.4388	-0.0657488409427609	-0.0599681515600449	-0.0455872247811448	-0.0398152702132436	-0.0302770050729517	-0.0184848484848485	-0.00590208071829405	0.00208371968574635	0.00809518689113356
0.4392	-0.0657511779124579	-0.0599712675196409	-0.0455895617508418	-0.0398160492031425	-0.0302785630527497	-0.0184848484848485	-0.00589584879910213	0.00208294069584736	0.00809674487093154
0.4396	-0.0657535148821549	-0.0599743834792368	-0.0455918987205387	-0.0398168281930415	-0.0302801210325477	-0.0184848484848485	-0.00588961687991021	0.00208216170594837	0.00809830285072952
0.44	-0.0657558518518518	-0.0599774994388328	-0.0455942356902357	-0.0398176071829405	-0.0302816790123457	-0.0184848484848485	-0.0058833849607183	0.00208138271604938	0.0080998608305275
0.4404	-0.0657581888215488	-0.059980411043771	-0.0455961639506173	-0.0398183861728395	-0.0302834413468013	-0.0184850528395062	-0.00587776610549944	0.00208080808080808	0.00810141881032548
0.4408	-0.0657605257912458	-0.059982748013468	-0.0455969429405163	-0.0398191651627385	-0.0302857783164983	-0.0184858318294052	-0.00587387115600449	0.00208080808080808	0.00810297679012346
0.4412	-0.0657628627609428	-0.059985084983165	-0.0455977219304153	-0.0398199441526375	-0.0302881152861953	-0.0184866108193041	-0.00586997620650954	0.00208080808080808	0.00810453476992144
0.4416	-0.0657651997306397	-0.059987421952862	-0.0455985009203142	-0.0398207231425365	-0.0302904522558923	-0.0184873898092031	-0.00586608125701459	0.00208080808080808	0.00810609274971942
0.442	-0.0657675367003367	-0.0599897589225589	-0.0455992799102133	-0.0398215021324355	-0.0302927892255892	-0.0184881687991021	-0.00586218630751964	0.00208080808080808	0.0081076507295174
0.4424	-0.0657698736700337	-0.0599920958922559	-0.0456000589001122	-0.0398222811223345	-0.0302951261952862	-0.0184889477890011	-0.00585829135802469	0.00208080808080808	0.00810920870931538
0.4428	-0.0657722106397306	-0.0599944328619529	-0.0456008378900112	-0.0398230601122334	-0.0302974631649832	-0.0184897267789001	-0.00585439640852974	0.00208080808080808	0.00811076668911336
0.4432	-0.0657745476094276	-0.0599967698316498	-0.0456016168799102	-0.0398238391021324	-0.0302998001346801	-0.0184905057687991	-0.00585050145903479	0.00208080808080808	0.00811232466891134
0.4436	-0.0657768845791246	-0.0599991068013468	-0.0456023958698092	-0.0398246180920314	-0.0303021371043771	-0.0184912847586981	-0.00584660650953984	0.00208080808080808	0.00811388264870932
0.444	-0.0657792215488215	-0.0600014437710438	-0.0456031748597082	-0.0398253970819304	-0.0303044740740741	-0.0184920637485971	-0.00584271156004489	0.00208080808080808	0.0081154406285073
0.4444	-0.0657815585185185	-0.0600037807407407	-0.0456039538496072	-0.0398261760718294	-0.030306811043771	-0.0184928427384961	-0.00583881661054994	0.00208080808080808	0.00811699860830528
0.4448	-0.0657838954882155	-0.0600061177104377	-0.0456047328395062	-0.0398269550617284	-0.030309148013468	-0.0184936217283951	-0.00583492166105499	0.00208080808080808	0.00811855658810326
0.4452	-0.0657862324579124	-0.0600084546801347	-0.0456055118294052	-0.0398277340516274	-0.030311484983165	-0.0184944007182941	-0.00583102671156004	0.00208080808080808	0.00812011456790124
0.4456	-0.0657885694276094	-0.0600107916498317	-0.0456062908193042	-0.0398285130415264	-0.030313821952862	-0.018495179708193	-0.00582713176206509	0.00208080808080808	0.00812167254769922
0.446	-0.0657909063973064	-0.0600131286195286	-0.0456070698092031	-0.0398292920314254	-0.0303161589225589	-0.018495958698092	-0.00582323681257015	0.00208080808080808	0.0081232305274972
0.4464	-0.0657932433670034	-0.0600154655892256	-0.0456078487991021	-0.0398300710213244	-0.0303184958922559	-0.018496737687991	-0.0058193418630752	0.00208080808080808	0.00812478850729518
0.4468	-0.0657955803367003	-0.0600178025589226	-0.0456086277890011	-0.0398308500112233	-0.0303208328619529	-0.01849751667789	-0.00581544691358024	0.00208080808080808	0.00812634648709316
0.4472	-0.0657979173063973	-0.0600201395286195	-0.0456094067789001	-0.0398316290011223	-0.0303231698316498	-0.018498295667789	-0.0058115519640853	0.00208080808080808	0.00812790446689114
0.4476	-0.0658002542760943	-0.0600224764983165	-0.0456101857687991	-0.0398324079910213	-0.0303255068013468	-0.018499074657688	-0.00580765701459035	0.00208080808080808	0.00812946244668912
0.448	-0.0658025912457912	-0.0600248134680135	-0.0456109647586981	-0.0398331869809203	-0.0303278437710438	-0.018499853647587	-0.0058037620650954	0.00208080808080808	0.0081310204264871
0.4484	-0.0658049282154882	-0.0600271504377104	-0.0456117437485971	-0.0398339659708193	-0.0303301807407407	-0.018500632637486	-0.00579986711560045	0.00208080808080808	0.00813257840628508
0.4488	-0.0658072651851852	-0.0600294874074074	-0.0456125227384961	-0.0398347449607183	-0.0303325177104377	-0.018501411627385	-0.0057959721661055	0.00208080808080808	0.00813413638608306
0.4492	-0.0658096021548822	-0.0600318243771044	-0.0456133017283951	-0.0398355239506173	-0.0303348546801347	-0.018502190617284	-0.00579207721661055	0.00208080808080808	0.00813569436588104
0.4496	-0.0658119391245791	-0.0600341613468013	-0.0456140807182941	-0.0398363029405163	-0.0303371916498317	-0.0185029696071829	-0.0057881822671156	0.00208080808080808	0.00813725234567902
0.45	-0.0658142760942761	-0.0600364983164983	-0.0456148597081931	-0.0398370819304153	-0.0303395286195286	-0.0185037485970819	-0.00578428731762065	0.00208080808080808	0.008138810325477
0.4504	-0.0658166130639731	-0.0600388352861953	-0.045615638698092	-0.0398378609203143	-0.0303418655892256	-0.0185045275869809	-0.0057803923681257	0.00208080808080808	0.00814036830527498
0.4508	-0.06581895003367	-0.0600411722558923	-0.045616417687991	-0.0398386399102132	-0.0303442025589226	-0.0185053065768799	-0.00577649741863075	0.00208080808080808	0.00814192628507296
0.4512	-0.065821287003367	-0.0600435092255892	-0.04561719667789	-0.0398394189001122	-0.0303465395286195	-0.0185060855667789	-0.0057726024691358	0.00208080808080808	0.00814348426487094
0.4516	-0.065823623973064	-0.0600458461952862	-0.045617975667789	-0.0398401978900112	-0.0303488764983165	-0.0185068645566779	-0.00576870751964085	0.00208080808080808	0.00814504224466892
0.452	-0.0658259609427609	-0.0600481831649832	-0.045618754657688	-0.0398409768799102	-0.0303512134680135	-0.0185076435465769	-0.0057648125701459	0.00208080808080808	0.0081466002244669
0.4524	-0.0658282979124579	-0.0600505201346801	-0.045619533647587	-0.0398417558698092	-0.0303535504377104	-0.0185084225364759	-0.00576091762065095	0.00208080808080808	0.00814815820426488
0.4528	-0.0658306348821549	-0.0600528571043771	-0.045620312637486	-0.0398425348597082	-0.0303558874074074	-0.0185092015263749	-0.005757022671156	0.00208080808080808	0.00814971618406285
0.4532	-0.0658329718518519	-0.0600551940740741	-0.045621091627385	-0.0398433138496072	-0.0303582243771044	-0.0185099805162738	-0.00575312772166105	0.00208080808080808	0.00815127416386083
0.4536	-0.0658353088215488	-0.0600575310437711	-0.045621870617284	-0.0398440928395062	-0.0303605613468013	-0.0185107595061728	-0.0057492327721661	0.00208080808080808	0.00815283214365882
0.454	-0.0658376457912458	-0.060059868013468	-0.0456226496071829	-0.0398448718294052	-0.0303628983164983	-0.0185115384960718	-0.00574533782267116	0.00208080808080808	0.00815439012345679
0.4544	-0.0658399827609428	-0.060062204983165	-0.0456234285970819	-0.0398456508193042	-0.0303652352861953	-0.0185123174859708	-0.0057414428731762	0.00208080808080808	0.00815594810325477
0.4548	-0.0658423197306397	-0.060064541952862	-0.0456242075869809	-0.0398464298092031	-0.0303675722558923	-0.0185130964758698	-0.00573754792368125	0.00208080808080808	0.00815750608305276
0.4552	-0.0658446567003367	-0.0600668789225589	-0.0456249865768799	-0.0398472087991021	-0.0303699092255892	-0.0185138754657688	-0.00573365297418631	0.00208080808080808	0.00815906406285073
0.4556	-0.0658469936700337	-0.0600692158922559	-0.0456257655667789	-0.0398479877890011	-0.0303722461952862	-0.0185146544556678	-0.00572975802469136	0.00208080808080808	0.00816062204264872
0.456	-0.0658493306397306	-0.0600715528619529	-0.0456265445566779	-0.0398487667789001	-0.0303745831649832	-0.0185154334455668	-0.00572586307519641	0.00208080808080808	0.0081621800224467
0.4564	-0.0658516676094276	-0.0600738898316498	-0.0456273235465769	-0.0398495457687991	-0.0303769201346801	-0.0185162124354658	-0.00572196812570146	0.00208080808080808	0.00816373800224468
0.4568	-0.0658540045791246	-0.0600762268013468	-0.0456281025364759	-0.0398503247586981	-0.0303792571043771	-0.0185169914253648	-0.00571807317620651	0.00208080808080808	0.00816529598204265
0.4572	-0.0658563415488215	-0.0600785637710438	-0.0456288815263749	-0.0398511037485971	-0.0303815940740741	-0.0185177704152637	-0.00571417822671156	0.00208080808080808	0.00816685396184063
0.4576	-0.0658586785185185	-0.0600809007407407	-0.0456296605162739	-0.0398518827384961	-0.030383931043771	-0.0185185494051627	-0.00571028327721661	0.00208080808080808	0.00816841194163861
0.458	-0.0658610154882155	-0.0600832377104377	-0.0456304395061728	-0.0398526617283951	-0.030386268013468	-0.0185193283950617	-0.00570638832772166	0.00208080808080808	0.00816996992143659
0.4584	-0.0658633524579125	-0.0600855746801347	-0.0456312184960718	-0.039853440718294	-0.030388604983165	-0.0185201073849607	-0.00570249337822671	0.00208080808080808	0.00817152790123457
0.4588	-0.0658656894276094	-0.0600879116498317	-0.0456319974859708	-0.039854219708193	-0.030390941952862	-0.0185208863748597	-0.00569859842873176	0.00208080808080808	0.00817308588103255
0.4592	-0.0658680263973064	-0.0600902486195286	-0.0456327764758698	-0.039854998698092	-0.0303932789225589	-0.0185216653647587	-0.00569470347923681	0.00208080808080808	0.00817464386083053
0.4596	-0.0658703633670034	-0.0600925855892256	-0.0456335554657688	-0.039855777687991	-0.0303956158922559	-0.0185224443546577	-0.00569080852974186	0.00208080808080808	0.00817620184062851
0.46	-0.0658727003367003	-0.0600949225589226	-0.0456343344556678	-0.03985655667789	-0.0303979528619529	-0.0185232233445567	-0.00568691358024691	0.00208080808080808	0.00817775982042649
0.4604	-0.0658750373063973	-0.0600972595286195	-0.0456351134455668	-0.039857335667789	-0.0304002898316498	-0.0185240023344557	-0.00568301863075196	0.00208080808080808	0.00817931780022447
0.4608	-0.0658773742760943	-0.0600995964983165	-0.0456358924354658	-0.039858114657688	-0.0304026268013468	-0.0185247813243547	-0.00567912368125701	0.00208080808080808	0.00818087578002245
0.4612	-0.0658798266666667	-0.0601017026262626	-0.0456367098989899	-0.0398592783838384	-0.0304047329292929	-0.0185249062626263	-0.0056746901010101	0.00208046181818181	0.00818216444444445
0.4616	-0.0658824557575758	-0.0601034553535354	-0.0456375862626263	-0.0398610311111111	-0.0304064856565657	-0.0185240298989899	-0.00566943191919192	0.00207958545454545	0.00818304080808081
0.462	-0.0658850848484848	-0.0601052080808081	-0.0456384626262626	-0.0398627838383838	-0.0304082383838384	-0.0185231535353535	-0.00566417373737374	0.00207870909090909	0.00818391717171718
0.4624	-0.065887713939394	-0.0601069608080808	-0.045639338989899	-0.0398645365656566	-0.0304099911111111	-0.0185222771717172	-0.00565891555555555	0.00207783272727272	0.00818479353535354
0.4628	-0.065890343030303	-0.0601087135353535	-0.0456402153535354	-0.0398662892929293	-0.0304117438383838	-0.0185214008080808	-0.00565365737373737	0.00207695636363636	0.0081856698989899
0.4632	-0.0658929721212121	-0.0601104662626263	-0.0456410917171717	-0.039868042020202	-0.0304134965656566	-0.0185205244444444	-0.00564839919191919	0.00207608	0.00818654626262627
0.4636	-0.0658956012121212	-0.060112218989899	-0.0456419680808081	-0.0398697947474747	-0.0304152492929293	-0.0185196480808081	-0.00564314101010101	0.00207520363636363	0.00818742262626263
0.464	-0.0658982303030303	-0.0601139717171717	-0.0456428444444444	-0.0398715474747475	-0.030417002020202	-0.0185187717171717	-0.00563788282828283	0.00207432727272727	0.00818829898989899
0.4644	-0.0659008593939394	-0.0601157244444445	-0.0456437208080808	-0.0398733002020202	-0.0304187547474747	-0.0185178953535354	-0.00563262464646464	0.00207345090909091	0.00818917535353536
0.4648	-0.0659034884848485	-0.0601174771717172	-0.0456445971717172	-0.0398750529292929	-0.0304205074747475	-0.018517018989899	-0.00562736646464646	0.00207257454545454	0.00819005171717172
0.4652	-0.0659061175757576	-0.0601192298989899	-0.0456454735353535	-0.0398768056565657	-0.0304222602020202	-0.0185161426262626	-0.00562210828282828	0.00207169818181818	0.00819092808080809
0.4656	-0.0659087466666667	-0.0601209826262626	-0.0456463498989899	-0.0398785583838384	-0.0304240129292929	-0.0185152662626263	-0.0056168501010101	0.00207082181818181	0.00819180444444445
0.466	-0.0659113757575758	-0.0601227353535354	-0.0456472262626263	-0.0398803111111111	-0.0304257656565657	-0.0185143898989899	-0.00561159191919192	0.00206994545454545	0.00819268080808081
0.4664	-0.0659140048484849	-0.0601244880808081	-0.0456481026262626	-0.0398820638383838	-0.0304275183838384	-0.0185135135353535	-0.00560633373737374	0.00206906909090909	0.00819355717171718
0.4668	-0.0659166339393939	-0.0601262408080808	-0.045648978989899	-0.0398838165656566	-0.0304292711111111	-0.0185126371717172	-0.00560107555555555	0.00206819272727272	0.00819443353535354
0.4672	-0.065919263030303	-0.0601279935353535	-0.0456498553535354	-0.0398855692929293	-0.0304310238383838	-0.0185117608080808	-0.00559581737373737	0.00206731636363636	0.0081953098989899
0.4676	-0.0659218921212121	-0.0601297462626263	-0.0456507317171717	-0.039887322020202	-0.0304327765656566	-0.0185108844444444	-0.00559055919191919	0.00206644	0.00819618626262627
0.468	-0.0659245212121212	-0.060131498989899	-0.0456516080808081	-0.0398890747474747	-0.0304345292929293	-0.0185100080808081	-0.00558530101010101	0.00206556363636363	0.00819706262626263
0.4684	-0.0659271503030303	-0.0601332517171717	-0.0456524844444445	-0.0398908274747475	-0.030436282020202	-0.0185091317171717	-0.00558004282828283	0.00206468727272727	0.00819793898989899
0.4688	-0.0659297793939394	-0.0601350044444445	-0.0456533608080808	-0.0398925802020202	-0.0304380347474748	-0.0185082553535354	-0.00557478464646464	0.00206381090909091	0.00819881535353536
0.4692	-0.0659324084848485	-0.0601367571717172	-0.0456542371717172	-0.0398943329292929	-0.0304397874747475	-0.018507378989899	-0.00556952646464646	0.00206293454545454	0.00819969171717172
0.4696	-0.0659350375757576	-0.0601385098989899	-0.0456551135353535	-0.0398960856565657	-0.0304415402020202	-0.0185065026262626	-0.00556426828282828	0.00206205818181818	0.00820056808080808
0.47	-0.0659376666666667	-0.0601402626262626	-0.0456559898989899	-0.0398978383838384	-0.0304432929292929	-0.0185056262626263	-0.0055590101010101	0.00206118181818182	0.00820144444444445
0.4704	-0.0659402957575758	-0.0601420153535354	-0.0456568662626263	-0.0398995911111111	-0.0304450456565657	-0.0185047498989899	-0.00555375191919192	0.00206030545454545	0.00820232080808081
0.4708	-0.0659429248484849	-0.0601437680808081	-0.0456577426262626	-0.0399013438383838	-0.0304467983838384	-0.0185038735353535	-0.00554849373737373	0.00205942909090909	0.00820319717171717
0.4712	-0.0659455539393939	-0.0601455208080808	-0.045658618989899	-0.0399030965656566	-0.0304485511111111	-0.0185029971717172	-0.00554323555555556	0.00205855272727273	0.00820407353535354
0.4716	-0.065948183030303	-0.0601472735353535	-0.0456594953535354	-0.0399048492929293	-0.0304503038383838	-0.0185021208080808	-0.00553797737373737	0.00205767636363636	0.0082049498989899
0.472	-0.0659508121212121	-0.0601490262626263	-0.0456603717171717	-0.039906602020202	-0.0304520565656566	-0.0185012444444444	-0.00553271919191919	0.0020568	0.00820582626262626
0.4724	-0.0659534412121212	-0.060150778989899	-0.0456612480808081	-0.0399083547474747	-0.0304538092929293	-0.0185003680808081	-0.00552746101010101	0.00205592363636364	0.00820670262626263
0.4728	-0.0659560703030303	-0.0601525317171717	-0.0456621244444445	-0.0399101074747475	-0.030455562020202	-0.0184994917171717	-0.00552220282828283	0.00205504727272727	0.00820757898989899
0.4732	-0.0659586993939394	-0.0601542844444444	-0.0456630008080808	-0.0399118602020202	-0.0304573147474747	-0.0184986153535354	-0.00551694464646465	0.00205417090909091	0.00820845535353536
0.4736	-0.0659613284848485	-0.0601560371717172	-0.0456638771717172	-0.0399136129292929	-0.0304590674747475	-0.018497738989899	-0.00551168646464646	0.00205329454545454	0.00820933171717172
0.474	-0.0659639575757576	-0.0601577898989899	-0.0456647535353535	-0.0399153656565657	-0.0304608202020202	-0.0184968626262626	-0.00550642828282828	0.00205241818181818	0.00821020808080808
0.4744	-0.0659665866666667	-0.0601595426262626	-0.0456656298989899	-0.0399171183838384	-0.0304625729292929	-0.0184959862626263	-0.0055011701010101	0.00205154181818182	0.00821108444444445
0.4748	-0.0659692157575758	-0.0601612953535354	-0.0456665062626263	-0.0399188711111111	-0.0304643256565657	-0.0184951098989899	-0.00549591191919192	0.00205066545454545	0.00821196080808081
0.4752	-0.0659718448484849	-0.0601630480808081	-0.0456673826262626	-0.0399206238383838	-0.0304660783838384	-0.0184942335353535	-0.00549065373737374	0.00204978909090909	0.00821283717171717
0.4756	-0.0659744739393939	-0.0601648008080808	-0.045668258989899	-0.0399223765656566	-0.0304678311111111	-0.0184933571717172	-0.00548539555555556	0.00204891272727273	0.00821371353535354
0.476	-0.065977103030303	-0.0601665535353535	-0.0456691353535354	-0.0399241292929293	-0.0304695838383838	-0.0184924808080808	-0.00548013737373738	0.00204803636363636	0.0082145898989899
0.4764	-0.0659797321212121	-0.0601683062626263	-0.0456700117171717	-0.039925882020202	-0.0304713365656566	-0.0184916044444444	-0.00547487919191919	0.00204716	0.00821546626262626
0.4768	-0.0659823612121212	-0.060170058989899	-0.0456708880808081	-0.0399276347474748	-0.0304730892929293	-0.0184907280808081	-0.00546962101010101	0.00204628363636364	0.00821634262626263
0.4772	-0.0659849903030303	-0.0601718117171717	-0.0456717644444445	-0.0399293874747475	-0.030474842020202	-0.0184898517171717	-0.00546436282828283	0.00204540727272727	0.00821721898989899
0.4776	-0.0659876193939394	-0.0601735644444444	-0.0456726408080808	-0.0399311402020202	-0.0304765947474747	-0.0184889753535354	-0.00545910464646465	0.00204453090909091	0.00821809535353535
0.478	-0.0659902484848485	-0.0601753171717172	-0.0456735171717172	-0.0399328929292929	-0.0304783474747475	-0.018488098989899	-0.00545384646464647	0.00204365454545455	0.00821897171717172
0.4784	-0.0659928775757576	-0.0601770698989899	-0.0456743935353535	-0.0399346456565657	-0.0304801002020202	-0.0184872226262626	-0.00544858828282828	0.00204277818181818	0.00821984808080808
0.4788	-0.0659955066666667	-0.0601788226262626	-0.0456752698989899	-0.0399363983838384	-0.0304818529292929	-0.0184863462626263	-0.0054433301010101	0.00204190181818182	0.00822072444444445
0.4792	-0.0659981357575758	-0.0601805753535354	-0.0456761462626263	-0.0399381511111111	-0.0304836056565657	-0.0184854698989899	-0.00543807191919192	0.00204102545454546	0.00822160080808081
0.4796	-0.0660009064870932	-0.0601818181818182	-0.045676994298541	-0.0399398471829405	-0.0304853017283951	-0.0184853017283951	-0.00543389019079686	0.00204040404040404	0.0082226754657688
0.48	-0.0660040224466891	-0.0601818181818182	-0.04567777328844	-0.0399414051627385	-0.030486859708193	-0.018486859708193	-0.00543233221099888	0.00204040404040404	0.00822423344556678
0.4804	-0.0660071384062851	-0.0601818181818182	-0.0456785522783389	-0.0399429631425365	-0.030488417687991	-0.018488417687991	-0.0054307742312009	0.00204040404040404	0.00822579142536476
0.4808	-0.066010254365881	-0.0601818181818182	-0.0456793312682379	-0.0399445211223345	-0.030489975667789	-0.018489975667789	-0.00542921625140292	0.00204040404040404	0.00822734940516274
0.4812	-0.066013370325477	-0.0601818181818182	-0.0456801102581369	-0.0399460791021324	-0.030491533647587	-0.018491533647587	-0.00542765827160494	0.00204040404040404	0.00822890738496072
0.4816	-0.066016486285073	-0.0601818181818182	-0.0456808892480359	-0.0399476370819304	-0.030493091627385	-0.018493091627385	-0.00542610029180696	0.00204040404040404	0.0082304653647587
0.482	-0.0660196022446689	-0.0601818181818182	-0.0456816682379349	-0.0399491950617284	-0.0304946496071829	-0.0184946496071829	-0.00542454231200898	0.00204040404040404	0.00823202334455668
0.4824	-0.0660227182042649	-0.0601818181818182	-0.0456824472278339	-0.0399507530415264	-0.0304962075869809	-0.0184962075869809	-0.005422984332211	0.00204040404040404	0.00823358132435466
0.4828	-0.0660258341638608	-0.0601818181818182	-0.0456832262177329	-0.0399523110213244	-0.0304977655667789	-0.0184977655667789	-0.00542142635241302	0.00204040404040404	0.00823513930415264
0.4832	-0.0660289501234568	-0.0601818181818182	-0.0456840052076319	-0.0399538690011223	-0.0304993235465769	-0.0184993235465769	-0.00541986837261504	0.00204040404040404	0.00823669728395062
0.4836	-0.0660320660830528	-0.0601818181818182	-0.0456847841975309	-0.0399554269809203	-0.0305008815263749	-0.0185008815263749	-0.00541831039281706	0.00204040404040404	0.0082382552637486
0.484	-0.0660351820426487	-0.0601818181818182	-0.0456855631874299	-0.0399569849607183	-0.0305024395061728	-0.0185024395061728	-0.00541675241301908	0.00204040404040404	0.00823981324354658
0.4844	-0.0660382980022447	-0.0601818181818182	-0.0456863421773288	-0.0399585429405163	-0.0305039974859708	-0.0185039974859708	-0.0054151944332211	0.00204040404040404	0.00824137122334455
0.4848	-0.0660414139618406	-0.0601818181818182	-0.0456871211672278	-0.0399601009203143	-0.0305055554657688	-0.0185055554657688	-0.00541363645342312	0.00204040404040404	0.00824292920314254
0.4852	-0.0660445299214366	-0.0601818181818182	-0.0456879001571268	-0.0399616589001122	-0.0305071134455668	-0.0185071134455668	-0.00541207847362514	0.00204040404040404	0.00824448718294051
0.4856	-0.0660476458810325	-0.0601818181818182	-0.0456886791470258	-0.0399632168799102	-0.0305086714253648	-0.0185086714253648	-0.00541052049382716	0.00204040404040404	0.00824604516273849
0.486	-0.0660507618406285	-0.0601818181818182	-0.0456894581369248	-0.0399647748597082	-0.0305102294051627	-0.0185102294051627	-0.00540896251402918	0.00204040404040404	0.00824760314253647
0.4864	-0.0660538778002245	-0.0601818181818182	-0.0456902371268238	-0.0399663328395062	-0.0305117873849607	-0.0185117873849607	-0.0054074045342312	0.00204040404040404	0.00824916112233445
0.4868	-0.0660569937598204	-0.0601818181818182	-0.0456910161167228	-0.0399678908193042	-0.0305133453647587	-0.0185133453647587	-0.00540584655443322	0.00204040404040404	0.00825071910213243
0.4872	-0.0660601097194164	-0.0601818181818182	-0.0456917951066218	-0.0399694487991021	-0.0305149033445567	-0.0185149033445567	-0.00540428857463524	0.00204040404040404	0.00825227708193041
0.4876	-0.0660632256790123	-0.0601818181818182	-0.0456925740965208	-0.0399710067789001	-0.0305164613243547	-0.0185164613243547	-0.00540273059483726	0.00204040404040404	0.00825383506172839
0.488	-0.0660663416386083	-0.0601818181818182	-0.0456933530864198	-0.0399725647586981	-0.0305180193041526	-0.0185180193041526	-0.00540117261503928	0.00204040404040404	0.00825539304152637
0.4884	-0.0660694575982043	-0.0601818181818182	-0.0456941320763188	-0.0399741227384961	-0.0305195772839506	-0.0185195772839506	-0.0053996146352413	0.00204040404040404	0.00825695102132435
0.4888	-0.0660725735578002	-0.0601818181818182	-0.0456949110662177	-0.039975680718294	-0.0305211352637486	-0.0185211352637486	-0.00539805665544332	0.00204040404040404	0.00825850900112233
0.4892	-0.0660756895173962	-0.0601818181818182	-0.0456956900561167	-0.039977238698092	-0.0305226932435466	-0.0185226932435466	-0.00539649867564535	0.00204040404040404	0.00826006698092031
0.4896	-0.0660788054769922	-0.0601818181818182	-0.0456964690460157	-0.03997879667789	-0.0305242512233446	-0.0185242512233446	-0.00539494069584736	0.00204040404040404	0.00826162496071829
0.49	-0.0660819214365881	-0.0601818181818182	-0.0456972480359147	-0.039980354657688	-0.0305258092031425	-0.0185258092031425	-0.00539338271604939	0.00204040404040404	0.00826318294051627
0.4904	-0.0660850373961841	-0.0601818181818182	-0.0456980270258137	-0.039981912637486	-0.0305273671829405	-0.0185273671829405	-0.0053918247362514	0.00204040404040404	0.00826474092031425
0.4908	-0.06608815335578	-0.0601818181818182	-0.0456988060157127	-0.0399834706172839	-0.0305289251627385	-0.0185289251627385	-0.00539026675645342	0.00204040404040404	0.00826629890011223
0.4912	-0.066091269315376	-0.0601818181818182	-0.0456995850056117	-0.0399850285970819	-0.0305304831425365	-0.0185304831425365	-0.00538870877665545	0.00204040404040404	0.00826785687991021
0.4916	-0.0660943852749719	-0.0601818181818182	-0.0457003639955107	-0.0399865865768799	-0.0305320411223345	-0.0185320411223345	-0.00538715079685747	0.00204040404040404	0.00826941485970819
0.492	-0.0660975012345679	-0.0601818181818182	-0.0457011429854097	-0.0399881445566779	-0.0305335991021324	-0.0185335991021324	-0.00538559281705949	0.00204040404040404	0.00827097283950617
0.4924	-0.0661006171941639	-0.0601818181818182	-0.0457019219753086	-0.0399897025364759	-0.0305351570819304	-0.0185351570819304	-0.00538403483726151	0.00204040404040404	0.00827253081930415
0.4928	-0.0661037331537598	-0.0601818181818182	-0.0457027009652076	-0.0399912605162739	-0.0305367150617284	-0.0185367150617284	-0.00538247685746353	0.00204040404040404	0.00827408879910213
